"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC119863991|LOC119863991",12.8649071906751,1.15863052619392,1.87941666573824,0.616484118352121,0.537575050581432,0.99998592997979
"gene-ENSA|ENSA",2663.85394764549,0.142269860898728,1.5492027606908,0.0918342417846511,0.926829737992947,0.99998592997979
"gene-GOLPH3L|GOLPH3L",1261.3101986827,0.706752884974449,1.58296157359173,0.446475073536264,0.655254114247855,0.99998592997979
"gene-CTSS|CTSS",6162.41416374653,-1.15344229557933,1.68150058876365,-0.685960090223585,0.492738275707422,0.99998592997979
"gene-LOC106559925|LOC106559925",235.50003755347,1.9356386247816,1.78336618467599,1.08538484211153,0.277751243017503,0.99998592997979
"gene-CTSK|CTSK",2334.13059392381,-0.632764241427499,1.83027147872381,-0.345721522070981,0.729552008246948,0.99998592997979
"gene-BNIPL|BNIPL",8.99436972308258,1.35948779527625,2.64056177142875,0.514847942580287,0.606659280491834,0.99998592997979
"gene-ANXA9|ANXA9",862.453911467666,-0.192286214135155,1.80957244102979,-0.106260578341771,0.915375608380578,0.99998592997979
"gene-MINDY1|MINDY1",463.391370907765,0.088681855161287,1.70691129885707,0.0519545773823558,0.958564886497417,0.99998592997979
"gene-PRUNE1|PRUNE1",664.521550892574,0.203581531095019,1.56601916406428,0.129999386831681,0.896566911811792,0.99998592997979
"gene-MLLT11|MLLT11",73.8562293618776,-0.0484673749248953,1.6755705466991,-0.0289258933444353,0.976923694356831,0.99998592997979
"gene-CDC42SE1|CDC42SE1",327.69609396558,-0.565002201927087,1.54565266982695,-0.36554279816975,0.714706265472677,0.99998592997979
"gene-CTXND2|CTXND2",735.911968106691,0.479536738434852,2.24311147303894,0.21378194717411,0.830717103577414,0.99998592997979
"gene-LOC111090719|LOC111090719",100.663373803247,1.36411013163227,2.86748967804976,0.47571579492486,0.634276866656937,0.99998592997979
"gene-SETDB1|SETDB1",864.133126365333,0.733391560444105,1.57839771592096,0.464643070023822,0.642187083435791,0.99998592997979
"gene-ARNT|ARNT",1971.24319213389,0.373162476480774,1.56570740814617,0.238334745393206,0.811621474723351,0.99998592997979
"gene-LOC111090720|LOC111090720",18.3670487484223,0.208947849453955,2.03179877728292,0.102838849885212,0.918090870961353,0.99998592997979
"gene-CERS2|CERS2",10240.7774368691,0.670033262402626,1.54922675444088,0.432495282231581,0.665381480350613,0.99998592997979
"gene-GABPB2|GABPB2",370.188958279832,0.264569876849422,1.65245695839619,0.160106970112071,0.872796810652835,0.99998592997979
"gene-SEMA6C|SEMA6C",88.3167980186413,-0.118907337214636,1.6996536553468,-0.0699597455284934,0.944225699511593,0.99998592997979
"gene-LOC119869708|LOC119869708",40.8518411562818,-0.478780860286773,1.67301480445171,-0.286178495858369,0.774741413109744,0.99998592997979
"gene-LOC481033|LOC481033",1634.39856219771,0.907797791472483,1.56656524894981,0.579482911472121,0.562263373838484,0.99998592997979
"gene-TMOD4|TMOD4",29.1083243165878,-1.18516638778092,1.8816921930924,-0.629840731726264,0.528798793268006,0.99998592997979
"gene-TNFAIP8L2|TNFAIP8L2",198.467411516953,-1.83521311628839,1.91293321874985,-0.959371241139168,0.337371757655638,0.99998592997979
"gene-LYSMD1|LYSMD1",160.856670877747,-0.0122961867852606,1.57366998332223,-0.00781370103997391,0.993765632016312,0.99998592997979
"gene-SCNM1|SCNM1",261.641876714721,0.0395913003438125,1.58395576304686,0.0249952058431579,0.980058787598296,0.99998592997979
"gene-VPS72|VPS72",1538.09432892482,-0.0997007216855887,1.55702199361694,-0.0640329565634364,0.948943985102071,0.99998592997979
"gene-PIP5K1A|PIP5K1A",1508.36799286067,0.499127172891938,1.53593398548072,0.324966552996561,0.745206385849853,0.99998592997979
"gene-PSMD4|PSMD4",3189.10586257084,-0.217890554717762,1.54145795098174,-0.141353550759519,0.887590646868965,0.99998592997979
"gene-LOC119863995|LOC119863995",13.5548783172251,-0.946271518531902,1.93676015493458,-0.488584771904225,0.625135696229099,0.99998592997979
"gene-ZNF687|ZNF687",539.587802436133,0.360511907649163,1.5323263799631,0.235270966005195,0.813998428471055,0.99998592997979
"gene-PI4KB|PI4KB",1274.86458510224,0.231235606291207,1.5233765158,0.151791499929861,0.879351386521656,0.99998592997979
"gene-LOC111090723|LOC111090723",9.61397740154867,0.76413341867799,2.40332404827521,0.317948559299102,0.750523957307185,0.99998592997979
"gene-RFX5|RFX5",572.281401322396,0.0679991673839687,1.56550882331272,0.0434358250629837,0.965354120367717,0.99998592997979
"gene-LOC119863996|LOC119863996",4.79762097987964,0.566218837119119,2.19344484684981,0.258141360578231,0.796297811868424,0.99998592997979
"gene-SELENBP1|SELENBP1",11604.8406653536,0.362725357363151,1.54943824489191,0.234101203167639,0.814906411891155,0.99998592997979
"gene-PSMB4|PSMB4",6033.48637733565,0.0704119290628789,1.59365899485618,0.0441825568017661,0.964758886130483,0.99998592997979
"gene-POGZ|POGZ",556.942135379062,0.799188216014982,1.64670125293569,0.485326779578392,0.627444562242905,0.99998592997979
"gene-CGN|CGN",5476.20736644419,1.04900466219275,1.59294993841436,0.658529585202747,0.510197892792805,0.99998592997979
"gene-TUFT1|TUFT1",1389.0016967457,-0.172434605504954,1.55825749097667,-0.110658608415786,0.911887070024248,0.99998592997979
"gene-CELF3|CELF3",35.419695379513,1.00397490637764,3.00336442789131,0.334283411315004,0.738165707016923,0.99998592997979
"gene-LOC119863997|LOC119863997",14.9404777477548,0.712747559219426,2.53779325745327,0.280853279567258,0.778822936343217,0.99998592997979
"gene-SNX27|SNX27",2037.66853010808,0.542879720249165,1.57350677022856,0.345012637073247,0.73008487038025,0.99998592997979
"gene-RIIAD1|RIIAD1",248.256763165337,0.709428416590259,1.61716923625317,0.438685327847282,0.660889559786979,0.99998592997979
"gene-MRPL9|MRPL9",2856.838089687,0.448059747386223,1.5508174144792,0.288918439529319,0.772643792494654,0.99998592997979
"gene-OAZ3|OAZ3",56.4861704993975,0.76215351212614,2.14501180501595,0.35531436719551,0.722354093320819,0.99998592997979
"gene-TDRKH|TDRKH",22.2416495096353,0.425783151760519,2.43100033658778,0.17514730267712,0.860963890522531,0.99998592997979
"gene-C2CD4D|C2CD4D",7.74560798871412,0.787371162658962,2.60118842546209,0.302696703918744,0.762121009916266,0.99998592997979
"gene-LINGO4|LINGO4",96.3493597560504,1.21228309773679,1.85893080115241,0.652139981211379,0.514310874044969,0.99998592997979
"gene-RORC|RORC",1522.51739934434,0.657662809001152,1.8424821958452,0.356943915379037,0.721133792556511,0.99998592997979
"gene-THEM5|THEM5",4.73619352372866,-2.92599267187589,4.16887085024355,-0.701866950784756,0.482762141193036,0.99998592997979
"gene-THEM4|THEM4",930.420096022008,0.268382078570594,1.61880888562703,0.165789847679665,0.868322335932368,0.99998592997979
"gene-S100A10|S100A10",922.174967754897,-2.14711536842992,1.94674806742028,-1.10292410423458,0.270060125554253,0.99998592997979
"gene-S100A11|S100A11",1052.95112955661,-1.43143465376006,1.59759501195279,-0.895993442049106,0.370256265747311,0.99998592997979
"gene-LOC100686455|LOC100686455",5.61983026716064,-0.222541141143086,2.16979988763312,-0.102562979384168,0.918309826012265,0.99998592997979
"gene-LORICRIN|LORICRIN",33.7657306972962,0.920611471946814,3.36242972606652,0.273793520444448,0.784243303361129,0.99998592997979
"gene-LOC119869827|LOC119869827",70.2473575582192,1.54967297710576,2.18756591712688,0.708400585771184,0.478696528785677,0.99998592997979
"gene-MAGI3|MAGI3",1689.51798568441,1.36500434868138,1.55291360299834,0.878995680149782,0.379403618084022,0.99998592997979
"gene-LOC102156618|LOC102156618",74.0486845926264,-0.949440834186133,1.83302519839386,-0.517963874701808,0.60448347450757,0.99998592997979
"gene-LOC106559920|LOC106559920",34.9180330665558,1.03814731785886,1.74635507416909,0.594465199668979,0.552201011494927,0.99998592997979
"gene-LOC100686848|LOC100686848",143.631495991347,0.519859392945452,1.66590578675009,0.312058099011477,0.75499636965557,0.99998592997979
"gene-LRIG2|LRIG2",761.734760547122,0.931581887991824,1.63051589075779,0.571341802476311,0.567767970615817,0.99998592997979
"gene-LOC111090737|LOC111090737",3.71473464103612,0.557797802409159,2.91547178537454,0.191323340945144,0.848272275420803,0.99998592997979
"gene-LOC119864006|LOC119864006",167.133140448298,-1.95970545968898,1.63597679446237,-1.19788096403469,0.230963361530242,0.99998592997979
"gene-SLC16A1|SLC16A1",5147.07841530999,0.117843625614971,1.62116924015638,0.0726905141647046,0.942052397180261,0.99998592997979
"gene-LOC119864007|LOC119864007",25.9390294682702,-0.542836210776866,1.74049490071635,-0.311886125350581,0.755127067310439,0.99998592997979
"gene-PPM1J|PPM1J",112.216813035295,-0.055033972018732,1.71990263877535,-0.0319983066354958,0.974473401316463,0.99998592997979
"gene-RHOC|RHOC",6439.87726886823,-0.332653762075077,1.7244337372485,-0.192906085568621,0.847032518958709,0.99998592997979
"gene-LOC111090406|LOC111090406",5.53405977388627,7.44852080040298,3.29950573853496,2.25746562990075,0.023978994792644,0.99998592997979
"gene-CTTNBP2NL|CTTNBP2NL",573.018594401042,-0.00219056770016331,1.58230832567341,-0.0013844126739528,0.998895398854519,0.99998592997979
"gene-MOV10|MOV10",2528.36835130311,-0.287177791250043,1.61884497988491,-0.177396721006887,0.859196782729855,0.99998592997979
"gene-ST7L|ST7L",227.384645765116,0.723981513662264,1.59350088717842,0.454333925689996,0.6495885015209,0.99998592997979
"gene-WNT2B|WNT2B",15.5895781261897,0.937765701192619,2.27053194150639,0.413015859433564,0.679594994230034,0.99998592997979
"gene-CAPZA1|CAPZA1",8531.43466071115,0.0127685241203443,1.63205851409479,0.00782357005589734,0.993757757921556,0.99998592997979
"gene-LOC111090739|LOC111090739",5.48438879239502,1.10090244900339,3.5057589941449,0.314026848634504,0.753500647199105,0.99998592997979
"gene-LOC106559924|LOC106559924",12.839299308944,0.620198161745323,1.91376882441464,0.324071619222359,0.745883812999723,0.99998592997979
"gene-KCND3|KCND3",37.6605923712505,1.90639178280447,2.73653353772555,0.69664477212618,0.486025129288077,0.99998592997979
"gene-DDX20|DDX20",1004.34161899389,0.154329301950639,1.60882245908591,0.0959268694187208,0.923578654272077,0.99998592997979
"gene-LOC111090743|LOC111090743",1.92836297885449,0.245140970210824,5.23993341309138,0.0467832223971333,0.962686000978686,0.99998592997979
"gene-RAP1A|RAP1A",3467.61436993548,-0.401252721013072,1.55308433803421,-0.258358616584178,0.79613015180017,0.99998592997979
"gene-LOC119869800|LOC119869800",14.9334123898135,-0.57511567773101,1.77237264625035,-0.324489141122625,0.745567742036034,0.99998592997979
"gene-ADORA3|ADORA3",174.872243411799,0.0236592271962148,1.96035004688464,0.0120688788381512,0.990370661674171,0.99998592997979
"gene-C17H1orf162|C17H1orf162",95.8615192770837,-1.28848444962283,1.95834703479853,-0.657944902883561,0.510573535768723,0.99998592997979
"gene-OVGP1|OVGP1",26.2960232878824,0.290819994731086,2.95128051859659,0.0985402752800262,0.921503292513373,0.99998592997979
"gene-LOC119863941|LOC119863941",23.8547516572454,0.561152561414787,2.23292874300983,0.251307867826715,0.801576092675956,0.99998592997979
"gene-LOC100688796|LOC100688796",6284.98055966036,-0.960231596350982,2.56261982885306,-0.374707003176803,0.707878383345271,0.99998592997979
"gene-LOC479902|LOC479902",651.020659837302,-0.722990142850986,1.82059760257757,-0.397116936673644,0.691281231009803,0.99998592997979
"gene-LOC119869801|LOC119869801",29.9557229826427,1.46885081711468,1.95050119062503,0.753063276338731,0.451411890999689,0.99998592997979
"gene-C18H7orf57|C18H7orf57",80.7417446274154,-0.361174646814622,2.00809446052818,-0.179859391036627,0.857262956484637,0.99998592997979
"gene-UPP1|UPP1",2542.80636270209,-2.22290812933849,1.79278529685806,-1.23991876396702,0.215005442804667,0.99998592997979
"gene-LOC119869875|LOC119869875",11.8946686765918,-1.61093276982609,3.40208589238515,-0.473513256508844,0.635847045518487,0.99998592997979
"gene-LOC119864149|LOC119864149",26.0222722617525,-1.46820272723663,2.25807558391382,-0.650200877993582,0.515562474004219,0.99998592997979
"gene-VWC2|VWC2",2.73752911287122,-0.987925310511041,4.14702373606724,-0.238225140097202,0.811706479349125,0.99998592997979
"gene-LOC102155405|LOC102155405",29.1860955898341,-2.92915529396909,2.52426038426964,-1.16040140400041,0.245885415410463,0.99998592997979
"gene-IKZF1|IKZF1",418.875258869595,-1.57130637475557,1.70478052913546,-0.921705960328169,0.356681970754301,0.99998592997979
"gene-LOC119864152|LOC119864152",4.33839498994207,-3.66986081025956,4.02065528301376,-0.912751915282016,0.361373032987167,0.99998592997979
"gene-FIGNL1|FIGNL1",232.458099680356,0.12382869768652,1.57146278225534,0.0787983648641066,0.937193004654443,0.99998592997979
"gene-LOC102156755|LOC102156755",135.842422624777,-1.03094511518206,1.81728169230407,-0.567300666455823,0.570509924325617,0.99998592997979
"gene-DDC|DDC",526.573835129292,1.94119736728582,2.02299325367274,0.959566901056928,0.337273234043485,0.99998592997979
"gene-GRB10|GRB10",3646.50048599856,-0.297805417169794,1.620788306926,-0.183741094316391,0.854216569104347,0.99998592997979
"gene-LOC102156807|LOC102156807",361.281575607037,0.320937658052092,1.61658740369466,0.198527872553379,0.842632079578045,0.99998592997979
"gene-LOC111090858|LOC111090858",11.2286283020448,2.04912166792902,2.71516891243222,0.754693992902797,0.450432611684257,0.99998592997979
"gene-LOC119864153|LOC119864153",1701.9859017467,1.64930400156164,1.62290651251476,1.01626556356963,0.309502942491731,0.99998592997979
"gene-COBL|COBL",613.525123196684,0.785596700806702,1.64641433720343,0.477156134427926,0.633250944556738,0.99998592997979
"gene-LOC106559934|LOC106559934",568.057421562942,1.03121664344396,1.61495134463643,0.638543474928104,0.523119963212298,0.99998592997979
"gene-LOC102157017|LOC102157017",4.91290453754293,2.26142081480879,2.29826636412834,0.983968111836539,0.325131192042578,0.99998592997979
"gene-LOC119864356|LOC119864356",2.8619143818311,3.18797669088503,2.86837123361131,1.11142402124544,0.266385877411943,0.99998592997979
"gene-LOC100855903|LOC100855903",478.28141843466,-0.394925711462988,1.69397818150497,-0.233135063824805,0.815656527969354,0.99998592997979
"gene-SEC61G|SEC61G",3736.496388402,0.501056348679317,1.66391174517981,0.301131565499689,0.763314171705035,0.99998592997979
"gene-EGFR|EGFR",4054.58635081442,1.0197028562206,1.74564419971475,0.584141290869716,0.55912525662167,0.99998592997979
"gene-LOC119864155|LOC119864155",2.34476610719529,0.635563029591282,3.80570180172386,0.167002845389356,0.867367810071447,0.99998592997979
"gene-LOC119864156|LOC119864156",1.57255138994253,-0.953566357195944,4.04050010161568,-0.23600206242159,0.813431069794339,0.99998592997979
"gene-LOC111090863|LOC111090863",3.33111643455705,-1.71660875891547,4.11958310059,-0.416694776388809,0.676901675622631,0.99998592997979
"gene-LOC102151152|LOC102151152",330.137243140008,-0.427568676657421,1.58037295494528,-0.270549224042008,0.786737752989053,0.99998592997979
"gene-LANCL2|LANCL2",575.391971522937,0.15472859965996,1.56319610484148,0.0989822065067457,0.921152397868182,0.99998592997979
"gene-LOC119864157|LOC119864157",5.48688020327,-0.609462514053625,3.56002027517399,-0.171196360398211,0.864069369230974,0.99998592997979
"gene-VOPP1|VOPP1",792.21372614124,0.0803806250155922,1.56894131025017,0.0512323975985917,0.95914033618332,0.99998592997979
"gene-BLVRA|BLVRA",2447.16992325864,-0.348328068384165,1.84031758179987,-0.189276063995157,0.849876454395951,0.99998592997979
"gene-COA1|COA1",1189.57008674161,0.134952606243705,1.5563259890291,0.0867123001190086,0.930900199165525,0.99998592997979
"gene-STK17A|STK17A",861.320464133365,-1.32439727771227,1.64328250084295,-0.80594619429885,0.420273874051432,0.99998592997979
"gene-LOC102152203|LOC102152203",7.09343832005484,1.95975964509859,2.79567803566654,0.70099618772136,0.483305394344218,0.99998592997979
"gene-C18H7orf25|C18H7orf25",800.495512643267,0.232359114753153,1.62298181247568,0.143168033656961,0.886157475156995,0.99998592997979
"gene-MRPL32|MRPL32",1539.97225643418,0.317259297940196,1.54743782391457,0.205022323376859,0.837554683946238,0.99998592997979
"gene-PSMA2|PSMA2",1998.96338252351,-1.86643797611593,1.94726543437378,-0.958491812759031,0.337814817981467,0.99998592997979
"gene-LOC119864161|LOC119864161",118.96241370204,-0.0315442973751628,2.54935200665241,-0.0123734569776357,0.990127661627607,0.99998592997979
"gene-INHBA|INHBA",1726.22728290072,-0.176724150772171,1.81981774161144,-0.0971109066206171,0.922638319570793,0.99998592997979
"gene-LOC111090867|LOC111090867",2.84124423509459,-5.22309079962269,5.01425816869835,-1.04164776202151,0.297575016211894,0.99998592997979
"gene-LOC111090872|LOC111090872",21.6135503924761,2.24977644266364,2.76462469382241,0.813772823374831,0.415775106596393,0.99998592997979
"gene-LOC111090874|LOC111090874",2.43989364615905,5.23338640603294,4.54222907512435,1.15216258790067,0.249254268071525,0.99998592997979
"gene-SUGCT|SUGCT",2701.12772035927,2.66884547918193,1.52556706747089,1.74941209474742,0.0802198117029632,0.99998592997979
"gene-MPLKIP|MPLKIP",464.78093909034,0.175710769682082,1.70106361538122,0.103294649355429,0.917729122100741,0.99998592997979
"gene-LOC102153278|LOC102153278",3.64452869547259,6.40364362601026,4.03888393772958,1.58549830218939,0.112853162365639,0.99998592997979
"gene-CDK13|CDK13",1335.67778676563,0.622619433860752,1.56953384313609,0.396690671299381,0.69159558019499,0.99998592997979
"gene-LOC119864162|LOC119864162",10.3756221838339,1.1108669019376,2.09206316317925,0.530991091229504,0.59542495266906,0.99998592997979
"gene-LOC100682752|LOC100682752",15.3926947797645,2.57758685567405,2.12541591021742,1.21274468836096,0.225227448470244,0.99998592997979
"gene-RALA|RALA",1584.78216878098,0.617276192686068,1.52003248735127,0.406094078792817,0.684673476260847,0.99998592997979
"gene-LOC111089997|LOC111089997",10.6889384140695,2.63643026717879,2.38619887898275,1.10486610751519,0.269217610258331,0.99998592997979
"gene-YAE1|YAE1",995.053605355072,-0.0085590662240803,1.59391382864347,-0.00536984250357164,0.995715506163179,0.99998592997979
"gene-LOC111090880|LOC111090880",46.6367179361245,2.91172931460678,2.29317056099682,1.26973953186504,0.20417742624555,0.99998592997979
"gene-LOC111090881|LOC111090881",11.8615161935294,2.07677062041984,2.89694999306054,0.716881763715153,0.473447055216549,0.99998592997979
"gene-VPS41|VPS41",2065.57745018442,-0.227275454115876,1.55310137093457,-0.146336522759692,0.883655735188174,0.99998592997979
"gene-LOC609263|LOC609263",7.1009273418069,-2.00479271623358,3.22544953785943,-0.621554512852203,0.534234838991306,0.99998592997979
"gene-LOC119864170|LOC119864170",6.47678830948045,1.59782258405306,3.52918046938075,0.452746068928976,0.650731602192093,0.99998592997979
"gene-STARD3NL|STARD3NL",645.101865093169,-0.326038478022895,1.66925787730728,-0.195319418560322,0.845142896012634,0.99998592997979
"gene-LOC100683828|LOC100683828",217.901456123014,2.5381421884198,1.59564688023493,1.59066659413146,0.11168462872352,0.99998592997979
"gene-EPDR1|EPDR1",129.221457614439,0.0382924253508959,2.12312250784396,0.0180359000525985,0.985610213963179,0.99998592997979
"gene-SFRP4|SFRP4",15.8255811486922,0.7543136277859,2.45173272624714,0.307665521494476,0.75833685777007,0.99998592997979
"gene-NME8|NME8",4.31734050999172,7.36569370952372,5.09281750449906,1.44629052641623,0.148095731795847,0.99998592997979
"gene-LOC102152560|LOC102152560",18.6956707965203,1.12161803836212,1.83300232538719,0.611902136089869,0.540602508257918,0.99998592997979
"gene-PNPLA8|PNPLA8",7224.90128496759,0.739392066840607,1.6739768676409,0.441697899853668,0.65870782962329,0.99998592997979
"gene-LAMB1|LAMB1",1469.44296638351,-0.11928334912077,1.55966714125609,-0.0764800039479604,0.939037221913436,0.99998592997979
"gene-DLD|DLD",6166.8359762561,0.33539651627338,1.56844880982595,0.213839631980466,0.830672117864985,0.99998592997979
"gene-CBLL1|CBLL1",613.376225480384,0.475675096783447,1.59949123432694,0.297391499606192,0.766167632621316,0.99998592997979
"gene-LOC119864174|LOC119864174",41.8436179755622,1.00717996264013,1.94324246954392,0.518298657231652,0.604249909651219,0.99998592997979
"gene-SLC26A4|SLC26A4",3.28263786748423,-0.243382484001957,3.97573765146011,-0.0612169376700631,0.951186440720861,0.99998592997979
"gene-BCAP29|BCAP29",2742.2274115002,0.105531011397305,1.58305243823532,0.0666629916030732,0.946849997167194,0.99998592997979
"gene-DUS4L|DUS4L",736.775105768885,-0.0139023599209193,1.54837931489335,-0.00897865257382155,0.992836167988152,0.99998592997979
"gene-COG5|COG5",668.431411495209,-0.170253370075209,1.56701619915552,-0.108648123846428,0.913481589342435,0.99998592997979
"gene-LOC106559951|LOC106559951",7.11526304371067,-0.21400962077835,3.48936622224921,-0.0613319460175209,0.951094849439957,0.99998592997979
"gene-LOC111090891|LOC111090891",6.22178413160835,0.682235023226502,2.83257882898821,0.240852969825448,0.809669073810085,0.99998592997979
"gene-PRKAR2B|PRKAR2B",934.70957857142,-1.09745190816565,1.63783215633915,-0.670063720460009,0.502817170903556,0.99998592997979
"gene-HBP1|HBP1",2575.25143662176,0.695983729169458,1.56816122706825,0.443821538982079,0.657171614623457,0.99998592997979
"gene-PIK3CG|PIK3CG",266.957745579957,-1.6934123832242,1.70717790765154,-0.991936678441281,0.321228415459346,0.99998592997979
"gene-LOC111090893|LOC111090893",560.027701476113,0.73822233961841,1.79453327378219,0.411372890324024,0.680799129258246,0.99998592997979
"gene-LOC111090894|LOC111090894",8.27232900758244,1.94322264101415,2.91960920013283,0.665576283608691,0.505681969605331,0.99998592997979
"gene-CCDC71L|CCDC71L",42.7087308488215,6.69245445778483,3.12728678245552,2.14001942365195,0.0323531970524286,0.99998592997979
"gene-LOC106559944|LOC106559944",16.9741766671215,-0.286656619754568,2.25439595804319,-0.127154512822754,0.89881810657512,0.99998592997979
"gene-ATXN7L1|ATXN7L1",456.247701868455,-0.267688988645724,1.57405317055364,-0.170063498268975,0.864960199465971,0.99998592997979
"gene-LOC119864177|LOC119864177",0.991515103339888,-2.08603104294765,5.34095731882337,-0.390572498229064,0.696113257318985,0.99998592997979
"gene-LOC111090896|LOC111090896",176.029185086272,0.4179005368319,1.93845930245512,0.215583858945409,0.829312138649248,0.99998592997979
"gene-NAMPT|NAMPT",17226.1105556864,-0.048717209561262,1.98195016160569,-0.0245804412769862,0.98038962018627,0.99998592997979
"gene-SYPL1|SYPL1",4906.228828342,-0.131421858533761,1.58653090133935,-0.0828359904133066,0.933981951244926,0.99998592997979
"gene-EFCAB10|EFCAB10",5.47488814147408,-0.686615107509839,3.3105576478012,-0.20740164665789,0.835696196712385,0.99998592997979
"gene-RINT1|RINT1",1880.16961422245,0.288101468955048,1.57989106783002,0.182355274247329,0.855303923214253,0.99998592997979
"gene-PUS7|PUS7",364.099232307956,-0.756333260042699,1.7206874613885,-0.439552956021648,0.660260919593258,0.99998592997979
"gene-SRPK2|SRPK2",1623.41136104312,0.342455228956552,1.56030897790221,0.219479112026243,0.82627684939997,0.99998592997979
"gene-KMT2E|KMT2E",1356.70386633026,-0.0783091079960626,1.57690203570712,-0.049660096964075,0.960393255211838,0.99998592997979
"gene-LOC111091026|LOC111091026",176.190184974524,0.0300519375738198,1.72136154299787,0.0174582368800236,0.986071049905715,0.99998592997979
"gene-LOC119864178|LOC119864178",51.989953629066,0.769307976742655,2.04755326765869,0.375720616842527,0.707124609019707,0.99998592997979
"gene-ORC5|ORC5",819.747691874055,0.643909889551207,1.54220997947156,0.417524136221608,0.676295073804909,0.99998592997979
"gene-LOC102152765|LOC102152765",9.4940779588331,7.75849506355517,3.80732106404328,2.03778324261307,0.0415716149541128,0.99998592997979
"gene-SLC26A5|SLC26A5",8.33393340163542,-2.3147900210832,3.1466491182653,-0.735636524468704,0.461951928559595,0.99998592997979
"gene-RELN|RELN",4956.27492834178,0.229255754347207,1.76828825661282,0.129648406299067,0.896844603726737,0.99998592997979
"gene-PSMC2|PSMC2",3264.04293449974,-0.297018466378111,1.52038237551973,-0.195357741026547,0.845112896942771,0.99998592997979
"gene-DNAJC2|DNAJC2",1224.55550949607,-0.416310710784563,1.58636017121318,-0.262431393790091,0.79298887183011,0.99998592997979
"gene-PMPCB|PMPCB",1851.5407679782,-0.10658476885701,1.52619083795055,-0.0698371174866558,0.944323303804286,0.99998592997979
"gene-NAPEPLD|NAPEPLD",280.972178622781,-0.239792586690327,1.55655977133138,-0.154052925629206,0.87756800500158,0.99998592997979
"gene-ARMC10|ARMC10",824.112897390523,-0.649552951452225,1.5422700846596,-0.421166796862035,0.673633288030355,0.99998592997979
"gene-FBXL13|FBXL13",1.87649056576019,-0.19810291549895,4.1225473656745,-0.0480535207790241,0.961673588426017,0.99998592997979
"gene-LRRC17|LRRC17",197.236324714542,-0.405396119933633,1.87299451277568,-0.216442769676275,0.828642630902175,0.99998592997979
"gene-GSAP|GSAP",152.385435145198,-0.979703962073326,1.73422828454768,-0.564922144796439,0.572126720576989,0.99998592997979
"gene-CCDC146|CCDC146",150.205105864908,2.78123676105692,1.95655539153636,1.42149656129745,0.155172452548573,0.99998592997979
"gene-FAM185A|FAM185A",212.470811769385,-0.371575049819888,1.67500418902681,-0.221835295848291,0.824442101822353,0.99998592997979
"gene-FGL2|FGL2",2760.86878285374,-1.36298764654435,2.08361819622979,-0.65414462640546,0.513018632681979,0.99998592997979
"gene-LOC102153599|LOC102153599",81.7704739839277,0.664923189181798,1.67631663073065,0.396657276431113,0.691620209469842,0.99998592997979
"gene-PTPN12|PTPN12",68.5533753749665,-2.20362158787129,1.74668017958241,-1.26160565261473,0.207090721159848,0.99998592997979
"gene-LOC102154647|LOC102154647",22.6139822431759,1.47870071830418,2.43301133942443,0.607765650058165,0.543342914447509,0.99998592997979
"gene-RSBN1L|RSBN1L",513.063299579834,-0.261034133884967,1.65713887355569,-0.157520976696944,0.874834277247334,0.99998592997979
"gene-TMEM60|TMEM60",448.302416651537,0.385098546586186,1.71333102303444,0.224765991748721,0.822161323801274,0.99998592997979
"gene-PHTF2|PHTF2",180.742499358095,-0.684528689382554,1.69292086807873,-0.404347717775737,0.685957040483334,0.99998592997979
"gene-LOC102155549|LOC102155549",34.3836338963836,0.530902394051163,2.44207354051037,0.217398200850335,0.827898033187379,0.99998592997979
"gene-MAGI2|MAGI2",202.853855861974,1.46247823672141,1.87129335883299,0.781533386958351,0.434488848074747,0.99998592997979
"gene-LOC480493|LOC480493",157.159175044428,-3.93986353032422,2.67074840356401,-1.47519082106971,0.140161248508945,0.99998592997979
"gene-LOC111095080|LOC111095080",40.0085946205439,-1.13083345464417,2.44685201965482,-0.462158498168476,0.643967662547629,0.99998592997979
"gene-LOC111090911|LOC111090911",3.06028816862656,6.35047247421962,3.90396935178563,1.62667067847625,0.103807059395619,0.99998592997979
"gene-LOC102151216|LOC102151216",38.8587865813409,-1.65286202545231,2.32278136329172,-0.71158743202157,0.47672029188193,0.99998592997979
"gene-GNAI1|GNAI1",1348.95215381979,0.203844741486223,1.73664126050558,0.117378727617515,0.90655994043477,0.99998592997979
"gene-CD36|CD36",19593.3321238066,1.97978655706145,1.70432331164849,1.16162616771727,0.245387348023126,0.99998592997979
"gene-SEMA3C|SEMA3C",322.198152795593,0.89039297325616,1.96170967727038,0.453886211386334,0.6499107284279,0.99998592997979
"gene-HGF|HGF",672.409536816419,-0.487282185001577,1.86074265031538,-0.261875109338192,0.793417729991983,0.99998592997979
"gene-CACNA2D1|CACNA2D1",133.579387431189,-0.297604940969873,2.02577687127162,-0.146909042743222,0.883203814292778,0.99998592997979
"gene-PCLO|PCLO",31.7492027677993,-0.257477750022469,2.84422629162585,-0.090526464360642,0.927868864768655,0.99998592997979
"gene-SEMA3A|SEMA3A",47.6524791978745,-0.174315154332105,2.55451432272641,-0.0682380806329009,0.945596113642851,0.99998592997979
